american_alligator,asian_elephant,axolotl,black_iguana,blue_macaw,coyote,crested_caracara,green_turtle,ocelot,resplendent_quetzal,BIOME,BIO1,BIO4,BIO5,BIO6,BIO12,BIO15,BIO17,BIO18
0,0,0,1,0,0,0,1,0,0,2.0,27.550048828125,86.60615844726563,34.306192016601564,21.2640380859375,1760.3,99.65560302734374,6.4,235.5
0,0,0,1,0,0,0,1,0,0,14.0,27.550048828125,86.60615844726563,34.306192016601564,21.2640380859375,1760.3,99.65560302734374,6.4,235.5
0,0,0,0,0,1,0,1,0,0,2.0,25.592710367838542,93.88199869791667,33.406235758463545,18.593697102864585,1560.2,93.17275390625,19.233333333333334,306.3666666666667
0,0,0,0,0,1,0,1,0,0,14.0,25.592710367838542,93.88199869791667,33.406235758463545,18.593697102864585,1560.2,93.17275390625,19.233333333333334,306.3666666666667
0,0,0,0,0,1,0,1,0,0,1.0,25.592710367838542,93.88199869791667,33.406235758463545,18.593697102864585,1560.2,93.17275390625,19.233333333333334,306.3666666666667
0,0,0,0,0,1,0,1,0,0,3.0,25.592710367838542,93.88199869791667,33.406235758463545,18.593697102864585,1560.2,93.17275390625,19.233333333333334,306.3666666666667
0,0,0,0,0,1,0,0,1,1,2.0,21.30743408203125,145.69068739149304,29.945509168836807,13.263603210449219,1348.4722222222222,73.86804877387152,67.19444444444444,433.69444444444446
0,0,0,0,0,1,0,0,1,1,1.0,21.30743408203125,145.69068739149304,29.945509168836807,13.263603210449219,1348.4722222222222,73.86804877387152,67.19444444444444,433.69444444444446
0,0,0,0,0,1,0,0,1,1,3.0,21.30743408203125,145.69068739149304,29.945509168836807,13.263603210449219,1348.4722222222222,73.86804877387152,67.19444444444444,433.69444444444446
0,0,0,0,0,0,0,0,0,1,1.0,24.587089029947915,154.01472981770834,32.24209798177083,17.332356770833332,1553.1666666666667,53.22913818359375,144.46666666666667,343.73333333333335
0,0,0,0,0,0,0,0,0,1,3.0,24.587089029947915,154.01472981770834,32.24209798177083,17.332356770833332,1553.1666666666667,53.22913818359375,144.46666666666667,343.73333333333335
0,0,0,0,0,0,0,0,0,1,2.0,24.587089029947915,154.01472981770834,32.24209798177083,17.332356770833332,1553.1666666666667,53.22913818359375,144.46666666666667,343.73333333333335
0,0,0,0,0,0,0,0,0,1,14.0,24.587089029947915,154.01472981770834,32.24209798177083,17.332356770833332,1553.1666666666667,53.22913818359375,144.46666666666667,343.73333333333335
0,0,0,0,0,0,0,1,0,0,14.0,26.417532784598215,154.46953473772322,32.46840122767857,19.591153826032365,1405.4285714285713,52.27598353794643,119.85714285714286,431.14285714285717
0,0,0,0,0,0,0,1,0,0,1.0,26.417532784598215,154.46953473772322,32.46840122767857,19.591153826032365,1405.4285714285713,52.27598353794643,119.85714285714286,431.14285714285717
0,0,0,0,0,0,0,1,1,0,14.0,26.27324930826823,160.63859049479166,33.243248833550346,18.529110378689236,1313.0555555555557,52.19917466905382,130.77777777777777,426.94444444444446
0,0,0,0,0,0,0,1,1,0,1.0,26.27324930826823,160.63859049479166,33.243248833550346,18.529110378689236,1313.0555555555557,52.19917466905382,130.77777777777777,426.94444444444446
0,0,0,0,0,1,0,1,1,0,14.0,25.5948381095097,181.18393049568965,33.53136365167026,16.40980161469558,1210.0689655172414,53.733204808728445,134.41379310344828,412.51724137931035
0,0,0,0,0,1,0,1,1,0,1.0,25.5948381095097,181.18393049568965,33.53136365167026,16.40980161469558,1210.0689655172414,53.733204808728445,134.41379310344828,412.51724137931035
0,0,0,0,0,1,0,1,1,0,2.0,25.5948381095097,181.18393049568965,33.53136365167026,16.40980161469558,1210.0689655172414,53.733204808728445,134.41379310344828,412.51724137931035
0,0,0,0,0,1,0,1,1,0,1.0,25.356353759765625,193.46731228298611,33.777750651041664,15.829298231336805,1130.8333333333333,52.742462158203125,123.33333333333333,398.6666666666667
0,0,0,0,0,1,0,1,1,0,2.0,25.356353759765625,193.46731228298611,33.777750651041664,15.829298231336805,1130.8333333333333,52.742462158203125,123.33333333333333,398.6666666666667
0,0,0,0,0,1,0,1,1,0,14.0,25.356353759765625,193.46731228298611,33.777750651041664,15.829298231336805,1130.8333333333333,52.742462158203125,123.33333333333333,398.6666666666667
1,0,0,0,0,1,0,1,0,0,5.0,19.290687561035156,641.7446695963541,32.53692881266276,4.499937057495117,1663.0,20.83466084798177,327.2083333333333,517.7083333333334
1,0,0,0,0,1,0,0,0,0,5.0,18.237225002712673,678.8627387152778,33.04784817165799,2.33122189839681,1547.3333333333333,20.364152696397568,291.97222222222223,403.8888888888889
1,0,0,0,0,1,0,0,0,0,4.0,18.237225002712673,678.8627387152778,33.04784817165799,2.33122189839681,1547.3333333333333,20.364152696397568,291.97222222222223,403.8888888888889
1,0,0,0,0,1,0,0,0,0,4.0,17.529223971896702,729.45703125,33.11491902669271,1.1164862314860027,1415.25,20.866807725694443,267.8611111111111,328.80555555555554
1,0,0,0,0,1,0,0,0,0,4.0,16.335917154947918,765.3325737847222,32.64136759440104,-0.46596527099609375,1477.5,19.54836697048611,279.75,334.1666666666667
0,0,0,0,0,1,0,0,0,0,4.0,15.372292412651909,787.7248263888889,31.977522108289932,-1.5767570071750217,1467.611111111111,18.758729722764755,283.3611111111111,312.05555555555554
0,0,0,0,0,1,0,0,0,0,4.0,14.42453342013889,812.7523328993055,31.61358642578125,-3.1465138329399958,1420.4444444444443,17.50631374782986,277.02777777777777,313.1388888888889
0,0,0,0,0,1,0,0,0,0,4.0,14.014922247992622,860.1097005208334,31.600345187717014,-4.067555321587457,1315.5833333333333,14.988978068033854,267.05555555555554,303.30555555555554
0,0,0,0,0,1,0,0,0,0,4.0,13.683420817057291,900.5711263020834,31.461073133680557,-4.5123473273383246,1205.1666666666667,15.776450263129341,250.66666666666666,289.5
0,0,0,0,0,1,0,0,0,0,4.0,12.726999918619791,949.8904079861111,31.014485677083332,-6.029902564154731,1137.3333333333333,19.534413655598957,224.86111111111111,305.0833333333333
0,0,0,0,0,1,0,0,0,0,8.0,12.726999918619791,949.8904079861111,31.014485677083332,-6.029902564154731,1137.3333333333333,19.534413655598957,224.86111111111111,305.0833333333333
0,0,0,0,0,1,0,0,0,0,4.0,11.471078660753038,986.9075520833334,30.228685167100693,-7.87166002061632,1059.3055555555557,22.32986619737413,190.94444444444446,316.5
0,0,0,0,0,1,0,0,0,0,8.0,11.471078660753038,986.9075520833334,30.228685167100693,-7.87166002061632,1059.3055555555557,22.32986619737413,190.94444444444446,316.5
0,0,0,0,0,1,0,0,0,0,4.0,10.384264628092447,1017.5659722222222,29.558057996961807,-9.355444166395399,976.6111111111111,26.70951165093316,156.33333333333334,306.44444444444446
0,0,0,0,0,1,0,0,0,0,8.0,10.384264628092447,1017.5659722222222,29.558057996961807,-9.355444166395399,976.6111111111111,26.70951165093316,156.33333333333334,306.44444444444446
0,1,0,0,0,1,0,0,0,0,8.0,9.797731187608507,1006.5619574652778,28.801394992404514,-9.49200693766276,959.2777777777778,27.59356011284722,148.52777777777777,298.3611111111111
0,1,0,0,0,1,0,0,0,0,98.0,9.797731187608507,1006.5619574652778,28.801394992404514,-9.49200693766276,959.2777777777778,27.59356011284722,148.52777777777777,298.3611111111111
0,1,0,0,0,1,0,0,0,0,4.0,9.797731187608507,1006.5619574652778,28.801394992404514,-9.49200693766276,959.2777777777778,27.59356011284722,148.52777777777777,298.3611111111111
0,0,0,0,0,1,0,0,0,0,8.0,9.08066134982639,903.3528103298611,26.144312540690105,-7.711326599121094,892.3611111111111,27.65793694390191,140.69444444444446,283.1666666666667
0,0,0,0,0,1,0,0,0,0,4.0,9.08066134982639,903.3528103298611,26.144312540690105,-7.711326599121094,892.3611111111111,27.65793694390191,140.69444444444446,283.1666666666667
0,0,0,0,0,1,0,0,0,0,98.0,9.08066134982639,903.3528103298611,26.144312540690105,-7.711326599121094,892.3611111111111,27.65793694390191,140.69444444444446,283.1666666666667
0,0,0,0,0,1,0,0,0,0,4.0,8.30437978108724,895.8147243923611,25.437693277994793,-8.164388020833334,821.6388888888889,30.54385036892361,123.94444444444444,272.44444444444446
0,0,0,0,0,1,0,0,0,0,98.0,8.30437978108724,895.8147243923611,25.437693277994793,-8.164388020833334,821.6388888888889,30.54385036892361,123.94444444444444,272.44444444444446
0,0,0,0,0,1,0,0,0,0,4.0,7.305313958062066,962.6998697916666,25.571533203125,-10.689117431640625,783.5277777777778,30.758175320095486,115.13888888888889,258.8611111111111
0,0,0,0,0,1,0,0,0,0,98.0,7.305313958062066,962.6998697916666,25.571533203125,-10.689117431640625,783.5277777777778,30.758175320095486,115.13888888888889,258.8611111111111
0,0,0,0,0,1,0,0,0,0,4.0,6.0310952928331165,1041.3084852430557,25.990827772352432,-14.233812120225695,778.9444444444445,33.50714789496528,108.80555555555556,260.44444444444446
0,0,0,0,0,1,0,0,0,0,98.0,6.0310952928331165,1041.3084852430557,25.990827772352432,-14.233812120225695,778.9444444444445,33.50714789496528,108.80555555555556,260.44444444444446
0,0,0,0,0,1,0,0,0,0,98.0,4.877006530761719,977.4292534722222,23.893834431966145,-13.290542602539062,820.1111111111111,26.986019558376736,134.36111111111111,253.25
0,0,0,0,0,1,0,0,0,0,4.0,4.877006530761719,977.4292534722222,23.893834431966145,-13.290542602539062,820.1111111111111,26.986019558376736,134.36111111111111,253.25
0,0,0,0,0,1,0,0,0,0,98.0,4.5491443210177955,816.2853732638889,19.924597846137154,-9.565832349989149,844.2777777777778,23.589823404947918,142.58333333333334,257.9166666666667
0,0,0,0,0,1,0,0,0,0,4.0,4.5491443210177955,816.2853732638889,19.924597846137154,-9.565832349989149,844.2777777777778,23.589823404947918,142.58333333333334,257.9166666666667
0,0,0,0,0,1,0,0,0,0,98.0,2.8164407942030163,931.9938151041666,19.558164808485245,-15.244742499457466,852.2777777777778,29.08871799045139,130.63888888888889,275.1388888888889
0,0,0,0,0,1,0,0,0,0,6.0,2.8164407942030163,931.9938151041666,19.558164808485245,-15.244742499457466,852.2777777777778,29.08871799045139,130.63888888888889,275.1388888888889
0,0,0,0,0,0,0,1,0,0,14.0,25.842451307508682,89.87399631076389,32.2545166015625,20.498382568359375,1386.4444444444443,99.42466905381944,10.777777777777779,189.44444444444446
0,0,0,0,0,0,0,1,0,0,1.0,25.842451307508682,89.87399631076389,32.2545166015625,20.498382568359375,1386.4444444444443,99.42466905381944,10.777777777777779,189.44444444444446
0,0,0,0,0,0,0,1,0,0,2.0,25.842451307508682,89.87399631076389,32.2545166015625,20.498382568359375,1386.4444444444443,99.42466905381944,10.777777777777779,189.44444444444446
0,0,0,0,0,1,0,1,0,0,98.0,26.202390728574812,93.64325136126894,33.35865367542613,19.942469741358902,1433.0,97.30649266098484,15.181818181818182,202.0
0,0,0,0,0,1,0,1,0,0,1.0,26.202390728574812,93.64325136126894,33.35865367542613,19.942469741358902,1433.0,97.30649266098484,15.181818181818182,202.0
0,0,0,0,0,1,0,1,0,0,2.0,26.202390728574812,93.64325136126894,33.35865367542613,19.942469741358902,1433.0,97.30649266098484,15.181818181818182,202.0
0,0,0,0,0,1,0,1,0,0,14.0,26.202390728574812,93.64325136126894,33.35865367542613,19.942469741358902,1433.0,97.30649266098484,15.181818181818182,202.0
0,0,0,0,0,1,0,1,0,0,3.0,26.202390728574812,93.64325136126894,33.35865367542613,19.942469741358902,1433.0,97.30649266098484,15.181818181818182,202.0
0,0,0,0,0,1,0,0,0,1,2.0,22.614735921223957,110.45226372612848,30.21068657769097,15.201027764214409,1243.0,81.95572238498264,44.77777777777778,366.5
0,0,0,0,0,1,0,0,0,1,1.0,22.614735921223957,110.45226372612848,30.21068657769097,15.201027764214409,1243.0,81.95572238498264,44.77777777777778,366.5
0,0,0,0,0,1,0,0,0,1,3.0,22.614735921223957,110.45226372612848,30.21068657769097,15.201027764214409,1243.0,81.95572238498264,44.77777777777778,366.5
0,0,0,0,0,1,0,0,1,1,2.0,22.948810153537327,155.9276123046875,31.140726725260418,14.974007500542534,1208.9166666666667,63.362996419270836,70.86111111111111,346.0833333333333
0,0,0,0,0,1,0,0,1,1,1.0,22.948810153537327,155.9276123046875,31.140726725260418,14.974007500542534,1208.9166666666667,63.362996419270836,70.86111111111111,346.0833333333333
0,0,0,0,0,1,0,0,1,1,3.0,22.948810153537327,155.9276123046875,31.140726725260418,14.974007500542534,1208.9166666666667,63.362996419270836,70.86111111111111,346.0833333333333
0,0,0,0,0,0,0,0,1,1,1.0,23.720604681199596,158.6921622983871,31.077874952746974,16.404843238092237,1367.225806451613,49.423678490423384,132.1290322580645,310.7096774193548
0,0,0,0,0,0,0,0,1,1,3.0,23.720604681199596,158.6921622983871,31.077874952746974,16.404843238092237,1367.225806451613,49.423678490423384,132.1290322580645,310.7096774193548
0,0,0,0,0,0,0,0,1,1,2.0,23.720604681199596,158.6921622983871,31.077874952746974,16.404843238092237,1367.225806451613,49.423678490423384,132.1290322580645,310.7096774193548
0,0,0,0,0,0,0,0,1,1,14.0,23.720604681199596,158.6921622983871,31.077874952746974,16.404843238092237,1367.225806451613,49.423678490423384,132.1290322580645,310.7096774193548
0,0,0,0,0,1,0,1,1,0,1.0,26.017316818237305,199.48306274414062,33.35515213012695,17.72144889831543,1278.0,47.267433166503906,146.0,391.0
0,0,0,0,0,1,0,1,1,0,14.0,26.017316818237305,199.48306274414062,33.35515213012695,17.72144889831543,1278.0,47.267433166503906,146.0,391.0
0,0,0,0,0,0,0,1,1,0,1.0,25.76934305826823,203.42378743489584,33.23438517252604,17.261370340983074,1216.3333333333333,48.00914001464844,137.66666666666666,398.3333333333333
0,0,0,0,0,0,0,1,1,0,14.0,25.76934305826823,203.42378743489584,33.23438517252604,17.261370340983074,1216.3333333333333,48.00914001464844,137.66666666666666,398.3333333333333
1,0,0,0,0,1,0,1,0,0,5.0,19.114967346191406,644.04345703125,32.48759969075521,4.103347460428874,1609.4583333333333,23.051432291666668,308.6666666666667,518.5833333333334
1,0,0,0,0,1,0,0,0,0,5.0,18.197704739040798,675.0690104166666,32.83916219075521,2.474048826429579,1474.6944444444443,19.884019639756943,287.5833333333333,397.05555555555554
1,0,0,0,0,1,0,0,0,0,4.0,18.197704739040798,675.0690104166666,32.83916219075521,2.474048826429579,1474.6944444444443,19.884019639756943,287.5833333333333,397.05555555555554
1,0,0,0,0,1,0,0,0,0,4.0,17.666461520724827,716.2879774305555,32.870385064019096,1.6449652777777777,1409.3333333333333,21.428788926866318,273.0,335.44444444444446
0,0,0,0,0,1,0,0,0,0,4.0,16.269636366102432,751.0627170138889,32.39349365234375,-0.35138890478346085,1437.75,19.69021267361111,276.52777777777777,329.5833333333333
1,0,0,0,0,1,0,0,0,0,4.0,15.201573689778646,782.5984700520834,31.694678412543404,-1.6223195393880208,1451.111111111111,18.774117363823784,283.55555555555554,312.4166666666667
0,0,0,0,0,1,0,0,0,0,4.0,14.406343248155382,810.04345703125,31.372256808810764,-2.7875209384494357,1419.6666666666667,15.813852945963541,288.55555555555554,318.6666666666667
0,0,0,0,0,1,0,0,0,0,4.0,14.096549140082466,852.5550130208334,31.487959120008682,-3.645027584499783,1310.0277777777778,14.834450615776909,267.52777777777777,314.19444444444446
0,0,0,0,0,1,0,0,0,0,4.0,13.320930480957031,882.3258463541666,31.18814425998264,-4.870146009657118,1239.4444444444443,14.197423299153646,260.30555555555554,309.05555555555554
0,0,0,0,0,1,0,0,0,0,4.0,12.333844502766928,916.9442274305555,30.460856119791668,-6.182214948866102,1168.2222222222222,17.152791341145832,241.58333333333334,316.19444444444446
0,0,0,0,0,1,0,0,0,0,4.0,11.147891574435764,962.2249348958334,29.675235324435764,-7.783563401963976,1076.4444444444443,20.54779730902778,203.22222222222223,312.44444444444446
0,0,0,0,0,1,0,0,0,0,8.0,10.208636813693577,1001.1388888888889,29.16834174262153,-9.089535183376736,971.2777777777778,23.335710313585068,171.58333333333334,298.97222222222223
0,0,0,0,0,1,0,0,0,0,4.0,10.208636813693577,1001.1388888888889,29.16834174262153,-9.089535183376736,971.2777777777778,23.335710313585068,171.58333333333334,298.97222222222223
0,0,0,0,0,1,0,0,0,0,8.0,9.716138203938803,991.6402994791666,28.530236138237846,-9.087597317165798,975.2777777777778,23.08629862467448,165.88888888888889,294.6111111111111
0,0,0,0,0,1,0,0,0,0,98.0,9.716138203938803,991.6402994791666,28.530236138237846,-9.087597317165798,975.2777777777778,23.08629862467448,165.88888888888889,294.6111111111111
0,0,0,0,0,1,0,0,0,0,4.0,9.716138203938803,991.6402994791666,28.530236138237846,-9.087597317165798,975.2777777777778,23.08629862467448,165.88888888888889,294.6111111111111
0,0,0,0,0,1,0,0,0,0,98.0,9.480941772460938,892.2012261284722,26.72007073296441,-6.453472561306423,907.9722222222222,23.75734625922309,150.0,265.5
0,0,0,0,0,1,0,0,0,0,4.0,9.480941772460938,892.2012261284722,26.72007073296441,-6.453472561306423,907.9722222222222,23.75734625922309,150.0,265.5
0,0,0,0,0,1,0,0,0,0,4.0,8.374842325846354,898.9471571180555,26.208250257703995,-7.581513298882379,845.3888888888889,25.867780897352432,144.22222222222223,245.08333333333334
0,0,0,0,0,1,0,0,0,0,98.0,8.374842325846354,898.9471571180555,26.208250257703995,-7.581513298882379,845.3888888888889,25.867780897352432,144.22222222222223,245.08333333333334
0,0,0,0,0,1,0,0,0,0,4.0,7.970839606391059,871.4954427083334,25.391001383463543,-7.303499857584636,844.25,26.56835259331597,144.25,259.19444444444446
0,0,0,0,0,1,0,0,0,0,98.0,7.970839606391059,871.4954427083334,25.391001383463543,-7.303499857584636,844.25,26.56835259331597,144.25,259.19444444444446
0,0,0,0,0,1,0,0,0,0,4.0,6.846029493543837,903.3549262152778,24.148096720377605,-9.44169447157118,773.9444444444445,28.604075113932293,124.30555555555556,248.72222222222223
0,0,0,0,0,1,0,0,0,0,98.0,6.846029493543837,903.3549262152778,24.148096720377605,-9.44169447157118,773.9444444444445,28.604075113932293,124.30555555555556,248.72222222222223
0,0,0,0,0,1,0,0,0,0,98.0,5.130115509033203,926.1911892361111,23.19937472873264,-11.767486572265625,835.2777777777778,25.444278293185764,138.02777777777777,250.05555555555554
0,0,0,0,0,1,0,0,0,0,4.0,5.130115509033203,926.1911892361111,23.19937472873264,-11.767486572265625,835.2777777777778,25.444278293185764,138.02777777777777,250.05555555555554
0,0,0,0,0,1,0,0,0,0,98.0,2.631855222913954,968.0818142361111,19.955374823676216,-16.561070760091145,854.0,28.535892062717014,134.02777777777777,269.25
0,0,0,0,0,1,0,0,0,0,6.0,2.631855222913954,968.0818142361111,19.955374823676216,-16.561070760091145,854.0,28.535892062717014,134.02777777777777,269.25
0,0,0,0,0,1,0,0,0,0,6.0,-0.4384198983510335,1313.7823350694443,22.825742933485245,-26.214519924587673,765.25,35.36583455403646,109.63888888888889,266.0833333333333
0,0,0,0,0,1,1,1,1,0,14.0,25.9513422648112,80.7337137858073,33.90933736165365,19.391934712727863,2178.6666666666665,91.13100179036458,21.166666666666668,336.6666666666667
0,0,0,0,0,1,1,1,1,0,1.0,25.9513422648112,80.7337137858073,33.90933736165365,19.391934712727863,2178.6666666666665,91.13100179036458,21.166666666666668,336.6666666666667
0,0,0,0,0,1,1,1,1,0,2.0,25.9513422648112,80.7337137858073,33.90933736165365,19.391934712727863,2178.6666666666665,91.13100179036458,21.166666666666668,336.6666666666667
0,0,0,0,0,1,1,1,1,1,1.0,26.055936540876115,79.86308070591518,33.438812255859375,20.072758265904017,2041.7857142857142,81.96805245535714,53.5,289.5
0,0,0,0,0,1,1,1,1,1,14.0,26.055936540876115,79.86308070591518,33.438812255859375,20.072758265904017,2041.7857142857142,81.96805245535714,53.5,289.5
0,0,0,0,0,1,1,1,1,1,2.0,26.055936540876115,79.86308070591518,33.438812255859375,20.072758265904017,2041.7857142857142,81.96805245535714,53.5,289.5
0,0,0,0,0,0,1,1,1,0,1.0,26.35821533203125,71.77991092566288,31.341774680397727,21.976908365885418,1807.8181818181818,81.33313358191288,56.666666666666664,236.3939393939394
0,0,0,0,0,0,1,1,1,0,14.0,26.35821533203125,71.77991092566288,31.341774680397727,21.976908365885418,1807.8181818181818,81.33313358191288,56.666666666666664,236.3939393939394
0,0,0,0,0,0,1,1,1,0,98.0,26.35821533203125,71.77991092566288,31.341774680397727,21.976908365885418,1807.8181818181818,81.33313358191288,56.666666666666664,236.3939393939394
0,0,0,0,0,0,1,1,1,0,3.0,26.35821533203125,71.77991092566288,31.341774680397727,21.976908365885418,1807.8181818181818,81.33313358191288,56.666666666666664,236.3939393939394
0,0,0,0,0,0,1,1,1,0,2.0,26.35821533203125,71.77991092566288,31.341774680397727,21.976908365885418,1807.8181818181818,81.33313358191288,56.666666666666664,236.3939393939394
0,0,0,0,0,0,1,0,1,1,98.0,24.58054436577691,91.42532009548611,30.80284966362847,19.027116563585068,1690.7222222222222,71.56500244140625,84.19444444444444,364.6388888888889
0,0,0,0,0,0,1,0,1,1,1.0,24.58054436577691,91.42532009548611,30.80284966362847,19.027116563585068,1690.7222222222222,71.56500244140625,84.19444444444444,364.6388888888889
0,0,0,0,0,0,1,0,1,1,3.0,24.58054436577691,91.42532009548611,30.80284966362847,19.027116563585068,1690.7222222222222,71.56500244140625,84.19444444444444,364.6388888888889
0,0,0,0,0,0,1,0,1,1,2.0,24.58054436577691,91.42532009548611,30.80284966362847,19.027116563585068,1690.7222222222222,71.56500244140625,84.19444444444444,364.6388888888889
0,0,0,0,0,0,0,0,0,1,1.0,23.35059102376302,102.91861979166667,29.852132161458332,16.92968071831597,1904.8055555555557,62.31165228949653,124.52777777777777,492.5833333333333
0,0,0,0,0,0,0,0,0,1,2.0,23.35059102376302,102.91861979166667,29.852132161458332,16.92968071831597,1904.8055555555557,62.31165228949653,124.52777777777777,492.5833333333333
0,0,0,0,0,0,0,0,0,1,3.0,23.35059102376302,102.91861979166667,29.852132161458332,16.92968071831597,1904.8055555555557,62.31165228949653,124.52777777777777,492.5833333333333
0,0,0,0,0,0,0,0,0,1,1.0,24.371144612630207,124.14032660590277,31.391866048177082,17.465201483832466,1862.8333333333333,55.73438517252604,149.08333333333334,462.97222222222223
0,0,0,0,0,0,0,0,0,1,2.0,24.371144612630207,124.14032660590277,31.391866048177082,17.465201483832466,1862.8333333333333,55.73438517252604,149.08333333333334,462.97222222222223
0,0,0,0,0,0,0,0,0,1,3.0,24.371144612630207,124.14032660590277,31.391866048177082,17.465201483832466,1862.8333333333333,55.73438517252604,149.08333333333334,462.97222222222223
0,0,0,0,0,0,0,0,1,1,1.0,24.443079331341913,143.43963982077207,31.385013355928308,17.570420209099264,1863.235294117647,43.998603372012866,196.2058823529412,406.9117647058824
0,0,0,0,0,0,0,0,1,1,3.0,24.443079331341913,143.43963982077207,31.385013355928308,17.570420209099264,1863.235294117647,43.998603372012866,196.2058823529412,406.9117647058824
0,0,0,0,0,0,0,0,1,1,2.0,24.443079331341913,143.43963982077207,31.385013355928308,17.570420209099264,1863.235294117647,43.998603372012866,196.2058823529412,406.9117647058824
0,0,0,0,0,0,0,0,1,1,14.0,24.443079331341913,143.43963982077207,31.385013355928308,17.570420209099264,1863.235294117647,43.998603372012866,196.2058823529412,406.9117647058824
1,0,0,0,0,1,0,1,0,0,5.0,20.092404174804688,596.8009765625,31.869879150390624,6.379233932495117,1574.4,34.69365234375,297.4,565.8
1,0,0,0,0,1,0,1,0,0,5.0,19.296490837545957,634.7577550551471,32.70368867761948,4.121281792135799,1537.1176470588234,26.593154009650736,285.0,516.7352941176471
1,0,0,0,0,1,0,0,0,0,5.0,18.41196526421441,674.2128363715278,32.74852837456597,2.8361877865261502,1351.611111111111,21.261199951171875,252.22222222222223,372.5833333333333
1,0,0,0,0,1,0,0,0,0,4.0,18.41196526421441,674.2128363715278,32.74852837456597,2.8361877865261502,1351.611111111111,21.261199951171875,252.22222222222223,372.5833333333333
1,0,0,0,0,1,0,0,0,0,4.0,17.43267822265625,709.8347981770834,32.608907063802086,1.413548681471083,1388.25,21.885162353515625,261.19444444444446,342.8611111111111
1,0,0,0,0,1,0,0,0,0,4.0,15.862421671549479,735.2293836805555,31.615186903211807,-0.43734730614556205,1426.138888888889,19.784318712022568,271.5833333333333,328.6388888888889
0,0,0,0,0,1,0,0,0,0,4.0,14.954262627495659,774.1771918402778,31.318227132161457,-1.6784166759914823,1455.888888888889,17.721622043185764,292.02777777777777,323.69444444444446
0,0,0,0,0,1,0,0,0,0,4.0,13.764303419325087,785.0093858506945,30.100962320963543,-2.7751458485921225,1489.888888888889,15.483286539713541,303.1111111111111,338.4166666666667
0,0,0,0,0,1,0,0,0,0,4.0,13.725560506184896,817.6463216145834,30.72553168402778,-3.369340260823568,1375.888888888889,13.588150872124565,288.3333333333333,343.94444444444446
0,0,0,0,0,1,0,0,0,0,4.0,13.274181789822048,859.3928493923611,30.82434760199653,-4.423951466878255,1284.3333333333333,14.368611653645834,272.94444444444446,331.44444444444446
0,0,0,0,0,1,0,0,0,0,4.0,12.429350958930122,901.0423719618055,30.324049207899307,-5.61749267578125,1165.0555555555557,16.172378540039062,246.41666666666666,316.8333333333333
0,0,0,0,0,1,0,0,0,0,4.0,10.921988593207466,954.0993923611111,29.323822021484375,-7.744951883951823,1067.6666666666667,20.404256184895832,206.47222222222223,305.19444444444446
0,0,0,0,0,1,0,0,0,0,4.0,9.989324781629774,993.8693576388889,28.877865261501736,-9.040930853949654,964.25,22.009540134006077,176.16666666666666,292.27777777777777
0,0,0,0,0,1,0,0,0,0,4.0,9.325860765245226,1000.6098090277778,28.47998725043403,-9.549220614963108,929.7222222222222,23.477574666341145,160.22222222222223,284.94444444444446
0,0,0,0,0,1,0,0,0,0,4.0,8.792413499620226,990.197265625,28.268307156032986,-9.426750183105469,915.8611111111111,24.10110812717014,152.72222222222223,271.27777777777777
0,0,0,0,0,1,0,0,0,0,4.0,7.5508533053927955,995.7774522569445,27.547522650824654,-10.757034301757812,866.0,25.986345079210068,146.75,246.5
0,0,0,0,0,1,0,0,0,0,4.0,6.734466128879124,992.6346571180555,26.625890096028645,-11.239958021375868,805.1388888888889,28.29622565375434,130.80555555555554,234.55555555555554
0,0,0,0,0,1,0,0,0,0,98.0,6.734466128879124,992.6346571180555,26.625890096028645,-11.239958021375868,805.1388888888889,28.29622565375434,130.80555555555554,234.55555555555554
0,0,0,0,0,1,0,0,0,0,4.0,7.0345653957790795,905.2392578125,24.636610243055557,-9.189263237847221,794.2222222222222,26.293609619140625,133.13888888888889,241.36111111111111
0,0,0,0,0,1,0,0,0,0,98.0,7.0345653957790795,905.2392578125,24.636610243055557,-9.189263237847221,794.2222222222222,26.293609619140625,133.13888888888889,241.36111111111111
0,0,0,0,0,1,0,0,0,0,98.0,4.97605217827691,958.0246310763889,23.74991014268663,-12.801910400390625,816.1388888888889,24.72283935546875,136.08333333333334,242.55555555555554
0,0,0,0,0,1,0,0,0,0,4.0,4.97605217827691,958.0246310763889,23.74991014268663,-12.801910400390625,816.1388888888889,24.72283935546875,136.08333333333334,242.55555555555554
0,0,0,0,0,1,1,0,1,1,1.0,23.255177815755207,69.70035298665364,30.245076497395832,17.24915313720703,2625.5833333333335,69.95470174153645,96.08333333333333,461.8333333333333
0,0,0,0,0,1,1,0,1,1,14.0,23.255177815755207,69.70035298665364,30.245076497395832,17.24915313720703,2625.5833333333335,69.95470174153645,96.08333333333333,461.8333333333333
0,0,0,0,0,1,1,0,1,1,2.0,23.255177815755207,69.70035298665364,30.245076497395832,17.24915313720703,2625.5833333333335,69.95470174153645,96.08333333333333,461.8333333333333
0,0,0,0,0,1,1,1,1,1,14.0,24.037584092881943,71.91541883680556,30.18387179904514,18.682535807291668,3086.5555555555557,50.57134670681424,257.8888888888889,424.8888888888889
0,0,0,0,0,1,1,1,1,1,1.0,24.037584092881943,71.91541883680556,30.18387179904514,18.682535807291668,3086.5555555555557,50.57134670681424,257.8888888888889,424.8888888888889
